------------------------------------------------------------------
  Running MRIQC version 24.1.0.dev15+g9586c867.d20240825
  ----------------------------------------------------------------

  NOTICE
  Copyright © The NiPreps Developers.
  
  This product includes software developed by
  the NiPreps Community (https://nipreps.org/).
  
  Portions of this software were developed at the Department of
  Psychology at Stanford University, Stanford, CA, US.
  
  This software contains code ultimately derived from the
  PCP Quality Assessment Protocol (QAP;
  http://preprocessed-connectomes-project.org/quality-assessment-protocol)
  by C. Craddock, S. Giavasis, D. Clark, Z. Shezhad, and J. Pellman.
  
  This software is also distributed as a Docker container image.
  The bootstrapping file for the image ("Dockerfile") is licensed
  under the MIT License.

  ----------------------------------------------------------------

  * BIDS dataset path: /data/datasets/bootcamp/bids.
  * Output folder: /data/derivatives/bootcamp-geneva/mriqc-24.0.2.
  * Analysis levels: ['participant'].
------------------------------------------------------------------

2024-08-27 14:34:57 | IMPORTANT | mriqc            | Extracting metadata and entities for 10 input runs of modality 't1w'...
2024-08-27 14:50:38 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/quality/mapflow/_quality0".
2024-08-27 14:50:38 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:50:38 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:50:38 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:50:38 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:50:38 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:50:39 | INFO     | nipype.workflow  | [Node] Finished "final_masked", elapsed time 0.759581s.
2024-08-27 14:50:39 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 14:50:40 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:50:40 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:50:51 | INFO     | niworkflows      | Loading settings from file /home/oesteban/workspace/niworkflows/niworkflows/data/t1w-mni_registration_testing_000.json.
2024-08-27 14:50:51 | INFO     | niworkflows      | Retry #1, commandline: 
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5b174b6e40e2d8672c753b4b2eb0dc22572615c7/SpatialNormalization/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ ants_t1_to_mni, ants_t1_to_mni_Warped.nii.gz ] --transform Rigid[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5b174b6e40e2d8672c753b4b2eb0dc22572615c7/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5b174b6e40e2d8672c753b4b2eb0dc22572615c7/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.2 ] --convergence [ 20, 1e-07, 15 ] --smoothing-sigmas 4.0vox --shrink-factors 2 --use-histogram-matching 0 --transform Affine[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5b174b6e40e2d8672c753b4b2eb0dc22572615c7/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5b174b6e40e2d8672c753b4b2eb0dc22572615c7/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.1 ] --convergence [ 15, 1e-08, 5 ] --smoothing-sigmas 2.0vox --shrink-factors 1 --use-histogram-matching 1 --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 14:50:56 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 17.601995s.
2024-08-27 14:50:56 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 17.603657s.
2024-08-27 14:50:56 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 18.065508s.
2024-08-27 14:50:57 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 14:50:58 | INFO     | nipype.workflow  | [Node] Setting-up "_mean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/61fff1bd048ee54f0992a517acee9a388fd1bf58/mean/mapflow/_mean0".
2024-08-27 14:50:58 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:50:58 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/61fff1bd048ee54f0992a517acee9a388fd1bf58/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:50:58 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:50:59 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/quality/mapflow/_quality0".
2024-08-27 14:50:59 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:51:01 | INFO     | niworkflows      | Report - setting fixed (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5b174b6e40e2d8672c753b4b2eb0dc22572615c7/SpatialNormalization/fixed_masked.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5b174b6e40e2d8672c753b4b2eb0dc22572615c7/SpatialNormalization/ants_t1_to_mni_Warped.nii.gz) images
2024-08-27 14:51:01 | INFO     | niworkflows      | Generating visual report
2024-08-27 14:51:09 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 31.452331s.
2024-08-27 14:51:09 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 30.988499s.
2024-08-27 14:51:10 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/61fff1bd048ee54f0992a517acee9a388fd1bf58/quality/mapflow/_quality0".
2024-08-27 14:51:10 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:51:10 | INFO     | nipype.workflow  | [Node] Setting-up "_mean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/7e8f4609877855d5d7181371c10411fc8fd2516e/mean/mapflow/_mean0".
2024-08-27 14:51:10 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:51:12 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 32.29849s.
2024-08-27 14:51:14 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/7e8f4609877855d5d7181371c10411fc8fd2516e/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:51:14 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:51:29 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 50.548915s.
2024-08-27 14:51:29 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 29.871997s.
2024-08-27 14:51:29 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 50.58878s.
2024-08-27 14:51:30 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/a6e2c6ae92205164aa7fe4420b709c4ace78349f/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:51:30 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:51:30 | INFO     | nipype.workflow  | [Node] Setting-up "_mean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/a6e2c6ae92205164aa7fe4420b709c4ace78349f/mean/mapflow/_mean0".
2024-08-27 14:51:30 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:51:30 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/7e8f4609877855d5d7181371c10411fc8fd2516e/quality/mapflow/_quality0".
2024-08-27 14:51:30 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:51:41 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 43.047981s.
2024-08-27 14:51:41 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 43.223493s.
2024-08-27 14:51:42 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/a6e2c6ae92205164aa7fe4420b709c4ace78349f/quality/mapflow/_quality0".
2024-08-27 14:51:42 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:51:42 | INFO     | nipype.workflow  | [Node] Setting-up "_mean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/b1070a460fd461ba2e96bf25ce17ecc719863716/mean/mapflow/_mean0".
2024-08-27 14:51:42 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:51:45 | INFO     | nipype.workflow  | [Node] Finished "SpatialNormalization", elapsed time 67.278351s.
2024-08-27 14:51:46 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.SpatialNormalization.SpatialNormalization" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization".
2024-08-27 14:51:46 | INFO     | nipype.workflow  | [Node] Executing "SpatialNormalization" <niworkflows.interfaces.reportlets.registration.SpatialNormalizationRPT>
2024-08-27 14:51:48 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 14:51:55 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 45.308294s.
2024-08-27 14:51:56 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/b1070a460fd461ba2e96bf25ce17ecc719863716/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:51:56 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:52:00 | INFO     | niworkflows      | Terminal outputs of initialization saved (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/stderr.nipype-init).
2024-08-27 14:52:00 | INFO     | niworkflows      | Loading settings from file /home/oesteban/workspace/niworkflows/niworkflows/data/t1w-mni_registration_testing_000.json.
2024-08-27 14:52:00 | INFO     | niworkflows      | Retry #1, commandline: 
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ ants_t1_to_mni, ants_t1_to_mni_Warped.nii.gz ] --transform Rigid[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.2 ] --convergence [ 20, 1e-07, 15 ] --smoothing-sigmas 4.0vox --shrink-factors 2 --use-histogram-matching 0 --transform Affine[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.1 ] --convergence [ 15, 1e-08, 5 ] --smoothing-sigmas 2.0vox --shrink-factors 1 --use-histogram-matching 1 --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 14:52:03 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 14:52:05 | INFO     | niworkflows      | Report - setting fixed (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/fixed_masked.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/51dfa8031b64627a3032c526dfae3be824256991/SpatialNormalization/ants_t1_to_mni_Warped.nii.gz) images
2024-08-27 14:52:05 | INFO     | niworkflows      | Generating visual report
2024-08-27 14:52:11 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 40.954007s.
2024-08-27 14:52:12 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/b1070a460fd461ba2e96bf25ce17ecc719863716/quality/mapflow/_quality0".
2024-08-27 14:52:12 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:52:13 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 62.771635s.
2024-08-27 14:52:13 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 43.374104s.
2024-08-27 14:52:14 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/82bde57bd4bef35e9a968fb9ce2de6a2af484897/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:52:14 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:52:14 | INFO     | nipype.workflow  | [Node] Setting-up "_mean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/82bde57bd4bef35e9a968fb9ce2de6a2af484897/mean/mapflow/_mean0".
2024-08-27 14:52:14 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:52:16 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 61.676944s.
2024-08-27 14:52:16 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/82bde57bd4bef35e9a968fb9ce2de6a2af484897/quality/mapflow/_quality0".
2024-08-27 14:52:16 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:52:16 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 34.176137s.
2024-08-27 14:52:18 | INFO     | nipype.workflow  | [Node] Setting-up "_mean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/3f1bf774d384ea4904acca0744bad839d73c1197/mean/mapflow/_mean0".
2024-08-27 14:52:18 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:52:18 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 21.980609s.
2024-08-27 14:52:20 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/3f1bf774d384ea4904acca0744bad839d73c1197/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:52:20 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:52:20 | INFO     | nipype.workflow  | [Node] Finished "SpatialNormalization", elapsed time 34.4086s.
2024-08-27 14:52:22 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.SpatialNormalization.SpatialNormalization" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization".
2024-08-27 14:52:22 | INFO     | nipype.workflow  | [Node] Executing "SpatialNormalization" <niworkflows.interfaces.reportlets.registration.SpatialNormalizationRPT>
2024-08-27 14:52:23 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 14:52:25 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 43.357712s.
2024-08-27 14:52:26 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/3f1bf774d384ea4904acca0744bad839d73c1197/quality/mapflow/_quality0".
2024-08-27 14:52:26 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:52:28 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 58.136879s.
2024-08-27 14:52:30 | INFO     | nipype.workflow  | [Node] Setting-up "_mean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/44569da609f379dbea7ab7e108679b81bbc6a72a/mean/mapflow/_mean0".
2024-08-27 14:52:30 | INFO     | nipype.workflow  | [Node] Executing "_mean0" <nipype.interfaces.afni.utils.TStat>
2024-08-27 14:52:33 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 19.363927s.
2024-08-27 14:52:33 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 19.687771s.
2024-08-27 14:52:34 | INFO     | nipype.workflow  | [Node] Setting-up "_quality0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/44569da609f379dbea7ab7e108679b81bbc6a72a/quality/mapflow/_quality0".
2024-08-27 14:52:34 | INFO     | nipype.workflow  | [Node] Setting-up "_compute_tsnr0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/44569da609f379dbea7ab7e108679b81bbc6a72a/compute_tsnr/mapflow/_compute_tsnr0".
2024-08-27 14:52:34 | INFO     | nipype.workflow  | [Node] Executing "_quality0" <nipype.interfaces.afni.preprocess.QualityIndex>
2024-08-27 14:52:34 | INFO     | nipype.workflow  | [Node] Executing "_compute_tsnr0" <nipype.algorithms.confounds.TSNR>
2024-08-27 14:52:34 | INFO     | niworkflows      | Loading settings from file /home/oesteban/workspace/niworkflows/niworkflows/data/t1w-mni_registration_testing_000.json.
2024-08-27 14:52:34 | INFO     | niworkflows      | Retry #1, commandline: 
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ ants_t1_to_mni, ants_t1_to_mni_Warped.nii.gz ] --transform Rigid[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.2 ] --convergence [ 20, 1e-07, 15 ] --smoothing-sigmas 4.0vox --shrink-factors 2 --use-histogram-matching 0 --transform Affine[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.1 ] --convergence [ 15, 1e-08, 5 ] --smoothing-sigmas 2.0vox --shrink-factors 1 --use-histogram-matching 1 --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 14:52:38 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 14:52:40 | INFO     | niworkflows      | Report - setting fixed (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization/fixed_masked.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/6f020d2391c23943afd6042239b657abcecb3a85/SpatialNormalization/ants_t1_to_mni_Warped.nii.gz) images
2024-08-27 14:52:40 | INFO     | niworkflows      | Generating visual report
2024-08-27 14:52:41 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 29.192381s.
2024-08-27 14:52:42 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_clip" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/pre_clip".
2024-08-27 14:52:42 | INFO     | nipype.workflow  | [Node] Executing "pre_clip" <niworkflows.interfaces.nibabel.IntensityClip>
2024-08-27 14:52:46 | INFO     | nipype.workflow  | [Node] Finished "_quality0", elapsed time 30.394602s.
2024-08-27 14:52:48 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.SpatialNormalization.SharpenEPI" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/SharpenEPI".
2024-08-27 14:52:48 | INFO     | nipype.workflow  | [Node] Executing "SharpenEPI" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 14:52:48 | INFO     | nipype.workflow  | [Node] Finished "pre_clip", elapsed time 6.251s.
2024-08-27 14:52:48 | INFO     | nipype.workflow  | [Node] Finished "_mean0", elapsed time 30.392388s.
2024-08-27 14:52:49 | INFO     | nipype.workflow  | [Node] Finished "_compute_tsnr0", elapsed time 28.950836s.
2024-08-27 14:52:50 | INFO     | nipype.workflow  | [Node] Setting-up "_PlotMosaicNoise0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/PlotMosaicNoise/mapflow/_PlotMosaicNoise0".
2024-08-27 14:52:50 | INFO     | nipype.workflow  | [Node] Executing "_PlotMosaicNoise0" <nireports.interfaces.mosaic.PlotMosaic>
2024-08-27 14:52:50 | INFO     | nipype.workflow  | [Node] Setting-up "_PlotMosaicMean0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/PlotMosaicMean/mapflow/_PlotMosaicMean0".
2024-08-27 14:52:50 | INFO     | nipype.workflow  | [Node] Setting-up "_PlotMosaicSD0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/PlotMosaicSD/mapflow/_PlotMosaicSD0".
